ID,calle_colo,delegacion,cp,tipo,precio,lat,lon,AREA_CONST,RECAMARAS,BANOS,No_de_piso,Edad_inmue,Jardin,Cisterna,Seguridad,Zona priva,Alberca,Lavanderí,Terraza,Gimnasio,Cuarto de,Chimenea,Sótano,Aire acond,Elevador,Urbanizado,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,TIPOMZA,CVE_MZA1,CPV_VIVTOT,CPV_VPH_C_,CPV_VPH_AE,CPV_VPH_DR,CPV_VPH__1,CPV_Prop_e,CPV_Prop_a,CPV_Prop_d,CPV_Prop_s,InputID,Distance,CVEGEO,CVE_ENT_2,CVE_MUN_2,CVE_LOC_2,CVE_AGEB_2,PESO_A,PESO_B,PESO_C,PESO_D,I_A
28662434,Retorno 100 del Tepozteco 43,Tlalpan,14608,Casa,19900000,19.2780601,-99.146999,480,4,4,1,5,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,9,12,verdadero,"2121",21,Contenedora,"01200012121021",1175,1081,815,1081,1079,92,69.36170213,92,91.82978723,99999999,16660.97545,"0901200012121","09","012","0001","2121",0.200,0.300,0.400,0.100,1.000
28566972,San Angel,Álvaro Obregón,1000,Casa,49000000,19.3454236,-99.1936871,750,4,4,1,9,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,9,10,verdadero,"1129",3,Típica,"01000011129003",33,26,26,26,26,78.78787879,78.78787879,78.78787879,78.78787879,99999999,9510.388218,"0901000011129","09","010","0001","1129",0.200,0.300,0.400,0.100,1.000
27905272,san francisco  #34,La Magdalena Contreras,10200,Casa,7999980,19.326137,-99.226107,224,3,3,2,9,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,8,verdadero,"0122",8,Típica,"00800010122008",34,34,34,34,34,100,100,100,100,99999999,12834.22193,"0900800010122","09","008","0001","0122",0.200,0.300,0.000,0.100,0.600
25032574,Santiago Rebull,Benito Juárez,3910,Casa,6950000,19.3718577,-99.1904438,146,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0685",16,Típica,"01400010685016",37,34,34,34,34,91.89189189,91.89189189,91.89189189,91.89189189,99999999,6638.793199,"0901400010685","09","014","0001","0685",0.200,0.300,0.400,0.100,1.000
26093789,Sierra Ixtlán,Miguel Hidalgo,11000,Casa,33000000,19.4091243,-99.22578402,509,7,4,3,40,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"1052",28,Típica,"01600011052028",18,16,16,16,16,88.88888889,88.88888889,88.88888889,88.88888889,99999999,6533.775375,"0901600011052","09","016","0001","1052",0.200,0.300,0.000,0.000,0.500
28062807,Sierra Ventana,Miguel Hidalgo,11000,Casa,60000000,19.4259355,-99.2211701,1052,3,3,1,35,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0868",1,Típica,"01600010868001",16,14,14,14,14,87.5,87.5,87.5,87.5,99999999,5729.691169,"0901600010868","09","016","0001","0868",0.200,0.300,0.000,0.100,0.600
28232776,TOWN HOUSE CON ROOF PRIVADO EN CONDOMINIO DE 4 VECINOS,Cuauhtémoc,6760,Casa,11305350,19.405299,-99.1649891,143,3,2,3,1,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,145A,8,Típica,0150001145A008,22,20,20,20,20,90.90909091,90.90909091,90.90909091,90.90909091,99999999,2453.982202,090150001145A,"09","015","0001",145A,0.200,0.000,0.400,0.100,0.700
28610397,_,Benito Juárez,3104,Departamento,7000000,19.3679403,-99.169486,103,2,2,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0810",5,Típica,"01400010810005",309,290,290,290,290,93.85113269,93.85113269,93.85113269,93.85113269,99999999,6590.184597,"0901400010810","09","014","0001","0810",0.200,0.300,0.400,0.100,1.000
28684820,Adolfo López Mateos #1753,Álvaro Obregón,1600,Departamento,4750000,19.36614987,-99.19158541,71,2,2,1,1,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"0845",15,Típica,"01000010845015",24,20,20,20,20,83.33333333,83.33333333,83.33333333,83.33333333,99999999,7270.380615,"0901000010845","09","010","0001","0845",0.200,0.300,0.400,0.100,1.000
16052498,Amores,Benito Juárez,3103,Departamento,4950000,19.396264,-99.1636594,97,2,2,1,5,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0242",6,Típica,"01400010242006",266,227,227,227,227,85.33834586,85.33834586,85.33834586,85.33834586,99999999,3462.166539,"0901400010242","09","014","0001","0242",0.200,0.000,0.400,0.100,0.700
27923503,Anaxagoras,Benito Juárez,3020,Departamento,6725000,19.38822,-99.157526,109,2,2,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0261",22,Típica,"01400010261022",204,165,165,165,165,80.88235294,80.88235294,80.88235294,80.88235294,99999999,4442.712411,"0901400010261","09","014","0001","0261",0.200,0.000,0.400,0.100,0.700
28830906,Anillo Periférico 4091 #4091,Tlalpan,14140,Departamento,3600000,19.3083681,-99.218957,108,3,2,4,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,12,verdadero,"2066",1,Contenedora,"01200012066001",42,34,33,34,34,80.95238095,78.57142857,80.95238095,80.95238095,99999999,14278.30875,"0901200012066","09","012","0001","2066",0.200,0.300,0.000,0.000,0.500
28720572,Av. Acueducto #757,Gustavo A. Madero,7369,Departamento,4664847,19.50162,-99.12123,96,3,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,5,verdadero,"0756",11,Típica,"00500010756011",198,63,62,63,63,31.81818182,31.31313131,31.81818182,31.81818182,99999999,9497.743536,"0900500010756","09","005","0001","0756",0.200,0.300,0.400,0.000,0.900
28667132,Av. Acueducto de Guadalupe 600,Gustavo A. Madero,7010,Departamento,2240000,19.4977577,-99.113797,74,2,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,5,verdadero,"0987",9,Típica,"00500010987009",84,80,80,80,80,95.23809524,95.23809524,95.23809524,95.23809524,99999999,9561.204815,"0900500010987","09","005","0001","0987",0.200,0.300,0.400,0.000,0.900
28662125,Av. Amsterdam 200,Cuauhtémoc,6100,Departamento,9300000,19.4093682,-99.1719095,140,2,2,1,44,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"1341",16,Típica,"01500011341016",113,83,83,83,83,73.45132743,73.45132743,73.45132743,73.45132743,99999999,2072.84549,"0901500011341","09","015","0001","1341",0.200,0.300,0.400,0.100,1.000
28723693,AV. CHAPULTEPEC #139,Cuauhtémoc,6040,Departamento,2325300,19.42707,-99.15154,31,1,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"0860",12,Típica,"01500010860012",105,80,79,80,80,76.19047619,75.23809524,76.19047619,76.19047619,99999999,1585.693532,"0901500010860","09","015","0001","0860",0.200,0.300,0.400,0.100,1.000
28661744,Av. Cuauhtémoc,Cuauhtémoc,6720,Departamento,3179410,19.4179232,-99.1483827,44,1,1,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,113A,19,Contenedora,0150001113A019,251,234,234,234,234,93.22709163,93.22709163,93.22709163,93.22709163,99999999,2185.819655,090150001113A,"09","015","0001",113A,0.200,0.300,0.400,0.100,1.000
28661744,Av. Cuauhtémoc,Cuauhtémoc,6720,Departamento,3179410,19.4179232,-99.1483827,44,1,1,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,113A,28,Contenida,0150001113A028,10,9,9,9,9,90,90,90,90,99999999,2185.819655,090150001113A,"09","015","0001",113A,0.200,0.300,0.400,0.100,1.000
28661763,Av. Cuauhtémoc,Cuauhtémoc,6720,Departamento,4340000,19.4179232,-99.1483827,46,1,1,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,113A,19,Contenedora,0150001113A019,251,234,234,234,234,93.22709163,93.22709163,93.22709163,93.22709163,99999999,2185.819655,090150001113A,"09","015","0001",113A,0.200,0.300,0.400,0.100,1.000
28661763,Av. Cuauhtémoc,Cuauhtémoc,6720,Departamento,4340000,19.4179232,-99.1483827,46,1,1,1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,113A,28,Contenida,0150001113A028,10,9,9,9,9,90,90,90,90,99999999,2185.819655,090150001113A,"09","015","0001",113A,0.200,0.300,0.400,0.100,1.000
28534758,Av. Pdte. Plutarco Elías Calles,Iztacalco,8400,Departamento,2409000,19.3973842,-99.1014971,48,2,1,1,3,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,6,verdadero,"0132",15,Típica,"00600010132015",155,132,132,132,132,85.16129032,85.16129032,85.16129032,85.16129032,99999999,7606.165108,"0900600010132","09","006","0001","0132",0.200,0.300,0.400,0.100,1.000
26974570,Av. Revolución #1014,Benito Juárez,3900,Departamento,5365000,19.3699788,-99.1881409,83,2,2,2,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0897",20,Típica,"01400010897020",63,56,56,56,56,88.88888889,88.88888889,88.88888889,88.88888889,99999999,6747.12226,"0901400010897","09","014","0001","0897",0.200,0.300,0.400,0.100,1.000
27970188,Av. Revolución,Benito Juárez,3900,Departamento,5260000,19.3650779,-99.1886518,112,3,2,1,17,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,090A,12,Típica,0140001090A012,84,75,75,75,75,89.28571429,89.28571429,89.28571429,89.28571429,99999999,7277.482941,090140001090A,"09","014","0001",090A,0.200,0.300,0.400,0.100,1.000
28660389,Av Toluca 1000,Álvaro Obregón,1170,Departamento,4500000,19.3891663,-99.2072126,96,2,2,1,7,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,10,verdadero,021A,4,Típica,0100001021A004,43,39,39,39,39,90.69767442,90.69767442,90.69767442,90.69767442,99999999,6007.427758,090100001021A,"09","010","0001",021A,0.200,0.300,0.000,0.000,0.500
27780598,Av Wilfrido Massieu 326 #326,Gustavo A. Madero,7739,Departamento,4650000,19.4969567,-99.1428174,150,3,2,4,20,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,5,verdadero,"0934",17,Típica,"00500010934017",48,44,44,44,44,91.66666667,91.66666667,91.66666667,91.66666667,99999999,8094.380646,"0900500010934","09","005","0001","0934",0.200,0.300,0.400,0.100,1.000
28215693,Avenida Coyoacan 1129 #1129,Benito Juárez,3100,Departamento,4491290,19.3772451,-99.169755,71,2,2,1,1,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0740",6,Típica,"01400010740006",99,90,90,90,90,90.90909091,90.90909091,90.90909091,90.90909091,99999999,5563.029242,"0901400010740","09","014","0001","0740",0.200,0.300,0.400,0.100,1.000
28587402,Avenida de la Industria 82 #82,Venustiano Carranza,15530,Departamento,2020000,19.4351639,-99.1032271,56,2,1,1,9,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,17,verdadero,"0441",14,Típica,"01700010441014",627,532,531,532,532,84.84848485,84.68899522,84.84848485,84.84848485,99999999,6713.972112,"0901700010441","09","017","0001","0441",0.200,0.300,0.400,0.100,1.000
28661559,Avenida Insurgentes Sur 2300,Álvaro Obregón,1090,Departamento,5200000,19.3376147,-99.194878,74,2,2,1,5,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,10,verdadero,"1241",13,Típica,"01000011241013",117,107,107,107,107,91.45299145,91.45299145,91.45299145,91.45299145,99999999,10373.64258,"0901000011241","09","010","0001","1241",0.200,0.300,0.400,0.100,1.000
28072809,Avenida Mexico 359 #359,Cuajimalpa de Morelos,5270,Departamento,4100000,19.3660547,-99.2985273,123,3,2,1,7,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,4,verdadero,"0299",17,Típica,"00400010299017",275,177,177,177,177,64.36363636,64.36363636,64.36363636,64.36363636,99999999,15429.38984,"0900400010299","09","004","0001","0299",0.200,0.300,0.000,0.000,0.500
28662029,Avenida Nuevo León 300,Cuauhtémoc,6100,Departamento,6811411,19.4093682,-99.1719095,91,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"1341",16,Típica,"01500011341016",113,83,83,83,83,73.45132743,73.45132743,73.45132743,73.45132743,99999999,2072.84549,"0901500011341","09","015","0001","1341",0.200,0.300,0.400,0.100,1.000
28753331,Bahía de Todos los Santos,Miguel Hidalgo,11300,Departamento,4900000,19.4340235,-99.172753,147,3,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0603",13,Típica,"01600010603013",38,33,33,33,33,86.84210526,86.84210526,86.84210526,86.84210526,99999999,973.8776303,"0901600010603","09","016","0001","0603",0.200,0.300,0.000,0.100,0.600
28426198,Baja California,Cuauhtémoc,6760,Departamento,5400000,19.4066211,-99.1587243,125,4,2,1,64,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"1479",18,Típica,"01500011479018",125,112,110,111,111,89.6,88,88.8,88.8,99999999,2446.894058,"0901500011479","09","015","0001","1479",0.200,0.000,0.400,0.100,0.700
28646180,Blvd. Adolfo López Mateos,Álvaro Obregón,1010,Departamento,5090000,19.3601153,-99.1930527,76,2,2,1,1,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"0972",12,Típica,"01000010972012",156,21,21,21,21,13.46153846,13.46153846,13.46153846,13.46153846,99999999,7949.643079,"0901000010972","09","010","0001","0972",0.200,0.300,0.400,0.100,1.000
28243385,Bordo #85,Coyoacán,4980,Departamento,4520000,19.30707244,-99.13830951,88,2,2,5,6,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,3,verdadero,"1410",3,Típica,"00300011410003",327,300,300,300,300,91.74311927,91.74311927,91.74311927,91.74311927,99999999,13649.54464,"0900300011410","09","003","0001","1410",0.200,0.300,0.400,0.100,1.000
28662122,Bosque de Canelos 200,Cuajimalpa de Morelos,5120,Departamento,10500000,19.3904162,-99.2550003,286,3,3,1,38,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,9,4,verdadero,"0180",7,Contenedora,"00400010180007",1168,1074,1065,1072,1071,91.95205479,91.18150685,91.78082192,91.69520548,99999999,10144.62561,"0900400010180","09","004","0001","0180",0.200,0.300,0.000,0.000,0.500
28603430,Boulevard Adolfo Lopez Mateos #1753,Álvaro Obregón,1600,Departamento,4950000,19.36770862,-99.1916176,71,2,2,1,1,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,10,verdadero,"0845",18,Típica,"01000010845018",37,34,34,34,34,91.89189189,91.89189189,91.89189189,91.89189189,99999999,7110.948295,"0901000010845","09","010","0001","0845",0.200,0.300,0.400,0.100,1.000
28662411,Boulevard Adolfo López Mateos 2000,Álvaro Obregón,1010,Departamento,5450000,19.3566227,-99.2099821,80,2,2,1,2,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,10,verdadero,"0949",23,Típica,"01000010949023",21,20,20,20,20,95.23809524,95.23809524,95.23809524,95.23809524,99999999,9063.052533,"0901000010949","09","010","0001","0949",0.200,0.300,0.000,0.000,0.500
25811264,C. Maestro Antonio Caso No. 19,Cuauhtémoc,6030,Departamento,4605553,19.434088,-99.155107,33,1,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,070A,10,Típica,0150001070A010,10,10,10,10,10,100,100,100,100,99999999,1418.325259,090150001070A,"09","015","0001",070A,0.200,0.300,0.400,0.100,1.000
28839172,Calle Nogal 187B #187B,Cuauhtémoc,6400,Departamento,4000000,19.4505205,-99.1630369,66,1,2,1,9,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"0466",5,Típica,"01500010466005",147,135,133,135,135,91.83673469,90.47619048,91.83673469,91.83673469,99999999,2585.755273,"0901500010466","09","015","0001","0466",0.200,0.300,0.000,0.100,0.600
28661993,Calle Pennsylvania 300,Benito Juárez,3840,Departamento,4950000,19.3877638,-99.1767541,114,3,2,1,40,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0384",20,Típica,"01400010384020",221,188,188,188,188,85.0678733,85.0678733,85.0678733,85.0678733,99999999,4515.846192,"0901400010384","09","014","0001","0384",0.200,0.300,0.400,0.100,1.000
28794375,Calzada de Guadalupe #90,Cuauhtémoc,6220,Departamento,3300000,19.461417,-99.1331631,120,2,2,3,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,15,verdadero,"0023",4,Típica,"01500010023004",54,47,46,47,47,87.03703704,85.18518519,87.03703704,87.03703704,99999999,5150.08006,"0901500010023","09","015","0001","0023",0.200,0.300,0.400,0.100,1.000
28769251,Calzada de los Tenorios 150 #150Int. C504,Tlalpan,14326,Departamento,1795000,19.29436417,-99.11713529,75,3,1,5,35,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,12,verdadero,"1941",30,Contenida,"01200011941030",20,19,19,19,19,95,95,95,95,99999999,15619.17099,"0901200011941","09","012","0001","1941",0.200,0.300,0.400,0.000,0.900
28769251,Calzada de los Tenorios 150 #150Int. C504,Tlalpan,14326,Departamento,1795000,19.29436417,-99.11713529,75,3,1,5,35,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,12,verdadero,"1941",9,Contenedora,"01200011941009",49,45,44,44,44,91.83673469,89.79591837,89.79591837,89.79591837,99999999,15619.17099,"0901200011941","09","012","0001","1941",0.200,0.300,0.400,0.000,0.900
28725226,Calzada de Tlalpan #1023,Benito Juárez,3500,Departamento,3256000,19.386238,-99.13887,67,2,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0331",19,Típica,"01400010331019",10,5,5,5,5,50,50,50,50,99999999,5410.968524,"0901400010331","09","014","0001","0331",0.200,0.300,0.400,0.100,1.000
28720529,CAMPOS ELISEOS #226,Miguel Hidalgo,11560,Departamento,16500000,19.428844,-99.19042,215,3,2,1,47,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0783",13,Típica,"01600010783013",116,98,96,98,98,84.48275862,82.75862069,84.48275862,84.48275862,99999999,2502.959855,"0901600010783","09","016","0001","0783",0.200,0.300,0.400,0.100,1.000
25285547,CARRETERA MEXICO TOLUCA #5860,Cuajimalpa de Morelos,5500,Departamento,4389000,19.35010672,-99.29852429,90,2,2,5,2,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,4,verdadero,"0119",9,Típica,"00400010119009",1285,1244,1227,1236,1233,96.80933852,95.48638132,96.18677043,95.95330739,99999999,16284.16139,"0900400010119","09","004","0001","0119",0.200,0.300,0.000,0.000,0.500
28289381,Cda Mártires de Río Blanco #104,Gustavo A. Madero,7840,Departamento,1472310,19.45645858,-99.1144844,55,2,1,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,5,verdadero,"2199",18,Típica,"00500012199018",20,14,14,14,14,70,70,70,70,99999999,6350.487721,"0900500012199","09","005","0001","2199",0.200,0.300,0.400,0.000,0.900
26608630,Centeno #349,Iztacalco,8400,Departamento,1690000,19.402751,-99.098584,65,2,1,3,1,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,6,verdadero,"0132",18,Típica,"00600010132018",51,43,43,43,43,84.31372549,84.31372549,84.31372549,84.31372549,99999999,7650.849947,"0900600010132","09","006","0001","0132",0.200,0.300,0.400,0.100,1.000
28797116,Cerrada Coyoacán,Benito Juárez,3104,Departamento,7500000,19.37459575,-99.17077303,106,2,2,1,5,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,14,verdadero,"0740",16,Típica,"01400010740016",10,10,10,10,10,100,100,100,100,99999999,5862.776236,"0901400010740","09","014","0001","0740",0.200,0.300,0.400,0.100,1.000
28567859,Cicerón,Miguel Hidalgo,11510,Departamento,65000000,19.4343782,-99.2072794,600,1,0,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,16,verdadero,"0637",26,Típica,"01600010637026",59,57,57,57,57,96.61016949,96.61016949,96.61016949,96.61016949,99999999,4337.526647,"0901600010637","09","016","0001","0637",0.200,0.300,0.000,0.100,0.600
28263787,Cienfuegos 1077 #1077Int.  Torre B,Gustavo A. Madero,7300,Departamento,3990000,19.5009299,-99.1220684,80,2,2,1,5,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,5,verdadero,"0756",11,Típica,"00500010756011",198,63,62,63,63,31.81818182,31.31313131,31.81818182,31.81818182,99999999,9387.566885,"0900500010756","09","005","0001","0756",0.200,0.300,0.400,0.000,0.900
28659890,Colonia Condesa,Cuauhtémoc,6100,Departamento,6480000,19.4093682,-99.1719095,90,2,2,1,3,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,9,15,verdadero,"1341",16,Típica,"01500011341016",113,83,83,83,83,73.45132743,73.45132743,73.45132743,73.45132743,99999999,2072.84549,"0901500011341","09","015","0001","1341",0.200,0.300,0.400,0.100,1.000
28759411,Cossio,Benito Juárez,3100,Departamento,7095000,19.3797151,-99.1677132,160,3,3,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0609",2,Típica,"01400010609002",119,92,92,92,92,77.31092437,77.31092437,77.31092437,77.31092437,99999999,5281.160329,"0901400010609","09","014","0001","0609",0.200,0.000,0.000,0.100,0.300
28340757,,Cuajimalpa de Morelos,5000,Departamento,8000000,19.3646675,-99.259687,104,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,10,verdadero,"2358",18,Típica,"01000012358018",52,52,52,52,52,100,100,100,100,99999999,11990.76333,"0901000012358","09","010","0001","2358",0.200,0.300,0.000,0.100,0.600
28067053,,Benito Juárez,3100,Departamento,6399999,19.3797151,-99.1677132,85,3,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0609",2,Típica,"01400010609002",119,92,92,92,92,77.31092437,77.31092437,77.31092437,77.31092437,99999999,5281.160329,"0901400010609","09","014","0001","0609",0.200,0.000,0.000,0.100,0.300
28607123,_,Benito Juárez,3103,Departamento,5250000,19.381894,-99.157795,165,2,2,1,30,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0420",12,Típica,"01400010420012",192,129,129,129,129,67.1875,67.1875,67.1875,67.1875,99999999,5123.576071,"0901400010420","09","014","0001","0420",0.200,0.000,0.400,0.100,0.700
28762826,,Benito Juárez,3104,Departamento,6410000,19.3729233,-99.1645558,86,2,2,1,1,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,9,14,verdadero,"0755",2,Típica,"01400010755002",125,106,106,106,106,84.8,84.8,84.8,84.8,99999999,6035.725162,"0901400010755","09","014","0001","0755",0.200,0.300,0.400,0.100,1.000
